("", [42])
("trappings", [1])
("traps", [1])
("trash", [3])
("travail", [5])
("travails", [1])
("travel", [16])
("travelld", [3])
("traveller", [8])
("travellers", [4])
("travellest", [1])
("travelling", [3])
("travels", [6])
("traverse", [2])
("traytrip", [1])
("treacherous", [5])
("treachery", [3])
("tread", [13])
("treads", [2])
("treason", [18])
("treasonable", [1])
("treasons", [2])
("treasure", [10])
("treasurehouse", [1])
("treasures", [1])
("treasury", [1])
("treatise", [1])
("treats", [1])
("treble", [5])
("trebled", [1])
("trebles", [2])
("tree", [25])
("trees", [10])
("tremble", [9])
("trembled", [1])
("trembles", [2])
("trembling", [3])
("tremor", [1])
("trempling", [1])
("trencher", [2])
("trencherknight", [1])
("trencherman", [1])
("trenchers", [1])
("trespass", [4])
("trespasses", [1])
("treys", [1])
("trial", [18])
("trialfire", [1])
("trials", [3])
("trib", [4])
("tribe", [4])
("tribune", [3])
("tribunes", [2])
("tributary", [1])
("tribute", [17])
("trice", [3])
("trick", [21])
("tricking", [1])
("tricks", [12])
("tricksy", [2])
("trickto", [1])
("trident", [1])
("tried", [7])
("trifle", [8])
("trifles", [7])
("trifling", [2])
("trim", [8])
("trimmd", [2])
("trimmed", [1])
("trimming", [1])
("trims", [1])
("trinculo", [60])
("trinculobe", [1])
("trinculos", [2])
("trinkets", [1])
("trip", [8])
("tripe", [1])
("triplex", [1])
("tripoli", [1])
("tripolis", [3])
("trippd", [1])
("tripped", [1])
("tripping", [3])
("triumph", [6])
("triumphing", [1])
("triumphs", [3])
("triumviry", [1])
("trivial", [1])
("troat", [1])
("trod", [6])
("trodden", [1])
("troien", [1])
("troilus", [246])
("troiluses", [1])
("troiluss", [2])
("trojan", [28])
("trojannow", [1])
("trojans", [13])
("troll", [1])
("trollmydames", [1])
("troop", [4])
("troops", [2])
("trot", [7])
("troth", [55])
("trothplight", [2])
("troths", [1])
("trots", [2])
("trotting", [1])
("trouble", [26])
("troubled", [11])
("troubler", [1])
("troubles", [5])
("troublesome", [2])
("trout", [1])
("trouts", [1])
("trovato", [1])
("trow", [8])
("trowel", [1])
("troy", [68])
("troyan", [3])
("truant", [5])
("truce", [5])
("trucklebed", [1])
("trudge", [3])
("true", [296])
("truebegotten", [1])
("truebred", [1])
("truemeant", [1])
("truenay", [1])
("truer", [8])
("truest", [5])
("truly", [72])
("trump", [1])
("trumpery", [2])
("trumpet", [25])
("trumpets", [7])
("truncheon", [2])
("trunk", [12])
("trunks", [2])
("trunkwork", [1])
("trust", [68])
("trusted", [4])
("trusts", [1])
("trusty", [4])
("truth", [113])
("truths", [5])
("try", [30])
("ts", [2])
("tua", [1])
("tub", [2])
("tubal", [18])
("tuck", [1])
("tucket", [2])
("tuesday", [2])
("tuft", [3])
("tufts", [1])
("tug", [1])
("tuition", [1])
("tumble", [1])
("tumbled", [1])
("tumblers", [1])
("tumbles", [1])
("tumbling", [2])
("tumblingtrick", [1])
("tundish", [1])
("tune", [38])
("tuned", [3])
("tunes", [3])
("tunis", [9])
("tuns", [1])
("turbans", [1])
("turbulence", [1])
("turbulent", [1])
("turd", [1])
("turf", [2])
("turfy", [1])
("turk", [3])
("turkey", [1])
("turkeycock", [1])
("turkish", [1])
("turks", [1])
("turn", [91])
("turncoat", [1])
("turnd", [20])
("turned", [19])
("turning", [11])
("turnips", [1])
("turns", [17])
("turph", [1])
("turpitude", [1])
("turquoise", [1])
("turtle", [4])
("turtles", [5])
("tush", [8])
("tut", [7])
("tutor", [4])
("tutord", [1])
("tutored", [1])
("tutors", [3])
("tutto", [1])
("tuwhit", [2])
("tuwho", [2])
("twain", [15])
("twanged", [1])
("twangling", [2])
("twas", [57])
("tween", [4])
("twelfth", [1])
("twelve", [18])
("twelvemonth", [12])
("twelvemonths", [1])
("twentieth", [1])
("twenty", [55])
("twentyone", [1])
("twentythree", [2])
("twere", [49])
("twice", [32])
("twicesod", [1])
("twigs", [1])
("twill", [27])
("twilled", [1])
("twin", [3])
("twinbrother", [1])
("twine", [1])
("twink", [2])
("twinkling", [1])
("twinnd", [2])
("twins", [2])
("twist", [1])
("twixt", [37])
("two", [258])
("twoandtwenty", [1])
("twoheaded", [1])
("twos", [1])
("twould", [10])
("tyburn", [1])
("tymbria", [1])
("typhon", [1])
("tyrannous", [7])
("tyranny", [6])
("tyrant", [19])
("tyrants", [6])
("tyre", [28])
("tyrian", [7])
("tyrus", [5])
("u", [1])
("udders", [1])
("udge", [1])
("uglier", [1])
("ugly", [4])
("ulcer", [1])
("ulysses", [110])
("umber", [1])
("umbra", [1])
("umpire", [1])
("umpires", [1])
("un", [4])
("unable", [3])
("unacquainted", [1])
("unanswerd", [1])
("unapt", [1])
("unarm", [6])
("unarmd", [4])
("unarmed", [1])
("unarms", [1])
("unauspicious", [1])
("unawares", [1])
("unbackd", [1])
("unbanded", [1])
("unbar", [1])
("unbashful", [1])
("unbated", [1])
("unbefitting", [1])
("unbelieved", [1])
("unbent", [1])
("unbind", [1])
("unbodied", [1])
("unbolt", [1])
("unborn", [2])
("unbosom", [1])
("unbound", [1])
("unbowdalas", [1])
("unbraided", [1])
("unbreechd", [1])
("unbridled", [1])
("unbruised", [2])
("unbuckle", [2])
("unburden", [1])
("unbuttoned", [1])
("uncapable", [1])
("uncape", [1])
("uncase", [1])
("uncasing", [1])
("uncertain", [2])
("uncertainty", [1])
("unchary", [1])
("unchaste", [2])
("uncheckd", [1])
("uncivil", [4])
("unclaimd", [1])
("unclasp", [4])
("unclaspd", [2])
("uncle", [42])
("unclean", [2])
("uncleanliness", [1])
("uncleanly", [2])
("uncleanness", [1])
("uncles", [4])
("uncomeliness", [1])
("uncomprehensive", [1])
("unconfinable", [1])
("unconfirmed", [2])
("unconsidered", [1])
("unconstant", [1])
("unconstrained", [1])
("uncourteous", [1])
("uncouth", [1])
("uncovered", [1])
("uncrossd", [1])
("uncurrent", [2])
("under", [95])
("underborne", [1])
("underfoot", [1])
("undergo", [7])
("undergoes", [2])
("undergoing", [1])
("undergone", [1])
("underhand", [1])
("underhangman", [1])
("underhonest", [1])
("undermine", [1])
("underneath", [2])
("underpeep", [1])
("underprizing", [1])
("understand", [46])
("understandeth", [1])
("understanding", [8])
("understandings", [1])
("understands", [1])
("understandst", [1])
("understood", [5])
("undertaen", [1])
("undertake", [18])
("undertaker", [1])
("undertakes", [1])
("undertaking", [3])
("undertakings", [2])
("undertook", [1])
("undervalued", [2])
("underwrite", [1])
("undescried", [1])
("undeserved", [2])
("undeserving", [1])
("undiscernible", [1])
("undiscovered", [1])
("undishonoured", [1])
("undisposed", [1])
("undividable", [1])
("undo", [14])
("undoes", [1])
("undone", [20])
("undoubtful", [1])
("undreamd", [1])
("undress", [1])
("undressed", [1])
("undrownd", [2])
("unduteous", [1])
("unearthly", [1])
("uneasy", [2])
("uneducated", [1])
("uneven", [1])
("unexperienced", [1])
("unexpressive", [1])
("unfaithful", [1])
("unfamed", [1])
("unfeeling", [2])
("unfeigned", [1])
("unfilial", [1])
("unfilled", [1])
("unfinishd", [1])
("unfirm", [1])
("unfit", [3])
("unfledged", [2])
("unfold", [10])
("unfolded", [2])
("unfoldeth", [1])
("unfolding", [1])
("unfolds", [1])
("unfool", [1])
("unforfeited", [1])
("unfortunate", [2])
("unfriended", [1])
("unfriendly", [1])
("unfurnish", [1])
("unfurnishd", [1])
("ungaind", [2])
("ungalled", [1])
("ungartered", [1])
("ungenitured", [1])
("ungentle", [5])
("ungentleness", [1])
("ungently", [2])
("ungird", [1])
("ungot", [1])
("ungracious", [2])
("unguarded", [1])
("unguem", [1])
("unguided", [1])
("unhallowd", [3])
("unhandled", [1])
("unhandsome", [2])
("unhappily", [1])
("unhappiness", [1])
("unhappy", [15])
("unhatched", [1])
("unheard", [1])
("unhold", [1])
("unholy", [1])
("unhopefullest", [1])
("unhospitable", [1])
("unhurtful", [1])
("unicorns", [1])
("uninhabitable", [1])
("unintelligent", [1])
("union", [1])
("unite", [1])
("united", [1])
("unity", [3])
("universal", [6])
("university", [1])
("unjust", [8])
("unjustly", [1])
("unkennel", [1])
("unkept", [1])
("unkind", [8])
("unkindly", [1])
("unkindness", [6])
("unkinglike", [1])
("unkissed", [1])
("unknit", [1])
("unknown", [21])
("unlaid", [2])
("unlawful", [3])
("unlawfully", [1])
("unlearnd", [1])
("unlearned", [1])
("unless", [61])
("unlessond", [1])
("unlettered", [2])
("unlicensed", [1])
("unlike", [9])
("unlinkd", [1])
("unloads", [1])
("unlock", [3])
("unlockd", [1])
("unlocks", [1])
("unloose", [2])
("unluckily", [3])
("unlustrous", [1])
("unmannerd", [1])
("unmannerly", [2])
("unmarried", [1])
("unmask", [1])
("unmasking", [2])
("unmatchable", [1])
("unmeasurable", [1])
("unmeet", [3])
("unmingled", [2])
("unmitigable", [1])
("unmitigated", [1])
("unmoved", [1])
("unmuffles", [1])
("unmuzzle", [1])
("unmuzzled", [1])
("unnatural", [6])
("unnecessarily", [1])
("unpaid", [3])
("unpaidfor", [1])
("unparagond", [1])
("unparagoned", [1])
("unparalleld", [1])
("unparted", [1])
("unpathd", [1])
("unpaved", [1])
("unpeople", [2])
("unpeopled", [2])
("unpinkd", [1])
("unpitied", [1])
("unpitifully", [1])
("unplausive", [1])
("unpleasantst", [1])
("unpleasing", [2])
("unpolishd", [1])
("unpolished", [1])
("unpractised", [2])
("unpregnant", [1])
("unprepared", [1])
("unprizable", [2])
("unprofitable", [2])
("unprofited", [1])
("unprovided", [2])
("unpruned", [1])
("unquestionable", [1])
("unquestiond", [1])
("unquiet", [4])
("unquietness", [1])
("unraked", [1])
("unread", [1])
("unreal", [1])
("unreasonable", [2])
("unregarded", [1])
("unrespective", [1])
("unreverend", [1])
("unreverent", [1])
("unrewarded", [1])
("unrolled", [1])
("unroosted", [1])
("unruly", [3])
("unsafe", [2])
("unsatisfied", [2])
("unsavoury", [1])
("unscalable", [1])
("unschoold", [1])
("unscissord", [1])
("unscourd", [1])
("unseal", [1])
("unseasonable", [1])
("unseasonably", [1])
("unseasoned", [1])
("unsecret", [1])
("unseduced", [1])
("unseeming", [1])
("unseen", [5])
("unsettled", [3])
("unshaked", [1])
("unshapes", [1])
("unshrubbd", [1])
("unshunned", [1])
("unsisting", [1])
("unskilful", [1])
("unskilfully", [1])
("unsoild", [1])
("unsought", [3])
("unsound", [1])
("unspeakable", [3])
("unspeaking", [1])
("unsphere", [1])
("unspoken", [1])
("unspotted", [1])
("unsquared", [1])
("unstaid", [1])
("unstaind", [2])
("unstanched", [1])
("unsuitable", [1])
("unsullied", [1])
("unsunnd", [1])
("unsure", [1])
("unsuspected", [1])
("unswept", [1])
("unsworn", [1])
("untainted", [1])
("untangle", [1])
("untasted", [1])
("untaught", [2])
("untender", [1])
("untenderd", [1])
("untent", [1])
("unthankfulness", [1])
("unthought", [1])
("unthoughton", [1])
("unthrift", [1])
("unthrifty", [2])
("untie", [5])
("untied", [2])
("until", [29])
("untimberd", [1])
("untimely", [1])
("unto", [103])
("untold", [1])
("untoour", [1])
("untoward", [1])
("untowardly", [1])
("untraded", [1])
("untrained", [1])
("untread", [1])
("untreasured", [1])
("untried", [1])
("untrue", [2])
("untrussing", [1])
("untruths", [2])
("untune", [1])
("untuneable", [1])
("untuned", [1])
("untutord", [1])
("untwine", [1])
("unurged", [1])
("unusual", [3])
("unveil", [1])
("unveiling", [2])
("unvenerable", [1])
("unviolated", [1])
("unvirtuous", [1])
("unvisited", [1])
("unwearied", [1])
("unwed", [1])
("unwedgeable", [1])
("unweighed", [1])
("unweighing", [1])
("unwelcome", [1])
("unwholesome", [4])
("unwilling", [2])
("unwillingly", [4])
("unwonted", [2])
("unworthier", [1])
("unworthiest", [1])
("unworthiness", [2])
("unworthy", [11])
("up", [306])
("upbraid", [3])
("upbraided", [1])
("upbraidings", [1])
("upbraids", [1])
("upcast", [1])
("uphold", [1])
("uplift", [1])
("uplifted", [2])
("upon", [570])
("upons", [2])
("upont", [12])
("upper", [1])
("upright", [7])
("uprighteously", [1])
("uprising", [1])
("upshoot", [1])
("upshot", [1])
("upside", [1])
("upstaringthen", [1])
("upto", [1])
("upward", [3])
("upwards", [1])
("urchins", [2])
("urchinshows", [1])
("urge", [2])
("urged", [2])
("urgent", [1])
("urgest", [1])
("urging", [5])
("urinals", [2])
("urine", [2])
("ursula", [32])
("us", [530])
("usage", [5])
("usance", [2])
("usances", [1])
("use", [109])
("used", [15])
("useless", [1])
("useo", [1])
("uses", [6])
("usest", [1])
("ushered", [1])
("ushering", [1])
("using", [1])
("usmatter", [1])
("usual", [2])
("usurer", [2])
("usurers", [2])
("usuries", [2])
("usurp", [7])
("usurpd", [1])
("usurpers", [1])
("usurping", [3])
("uswhy", [1])
("ut", [2])
("utensil", [1])
("utensilsfor", [1])
("utmost", [4])
("utter", [13])
("utterance", [2])
("utterd", [3])
("uttered", [2])
("uttereth", [1])
("utterly", [2])
("uttermost", [4])
("utters", [4])
("v", [34])
("vacancy", [1])
("vacant", [1])
("vacation", [1])
("vagram", [1])
("vagrom", [1])
("vail", [5])
("vailing", [2])
("vails", [1])
("vain", [23])
("vainer", [1])
("vainglory", [2])
("vainly", [1])
("vainness", [1])
("vais", [1])
("valance", [1])
("valdes", [1])
("vale", [3])
("valentine", [5])
("valentinus", [1])
("valiant", [37])
("valiantly", [1])
("validity", [1])
("valley", [1])
("valleys", [2])
("valorous", [1])
("valour", [30])
("valours", [3])
("valuation", [1])
("value", [19])
("valued", [4])
("values", [3])
("valuing", [1])
("vane", [3])
("vanish", [4])
("vanishd", [3])
("vanishes", [2])
("vanity", [3])
("vanquish", [1])
("vanquishd", [2])
("vanquisheth", [1])
("vantage", [9])
("vantages", [1])
("vantbrace", [1])
("vapians", [1])
("vaporous", [1])
("vapour", [1])
("vapours", [1])
("vapourvow", [1])
("vara", [1])
("variable", [2])
("varied", [3])
("varies", [1])
("varld", [1])
("varlet", [12])
("varlets", [4])
("varletto", [1])
("varnish", [2])
("varnishd", [1])
("varrius", [4])
("vary", [1])
("varying", [2])
("vassal", [6])
("vassalage", [1])
("vast", [4])
("vastidity", [1])
("vasty", [1])
("vat", [9])
("vault", [3])
("vaulted", [1])
("vaulting", [1])
("vaunt", [1])
("veal", [2])
("vede", [1])
("vegetives", [1])
("vehemence", [1])
("vehemency", [2])
("vehement", [2])
("veil", [3])
("veiled", [2])
("veiling", [1])
("vein", [7])
("veins", [9])
("vell", [2])
("velure", [1])
("velvet", [11])
("vendible", [1])
("venerable", [4])
("venetia", [2])
("venetian", [5])
("veneys", [1])
("venge", [1])
("vengeance", [17])
("veni", [1])
("venice", [34])
("venison", [6])
("venit", [1])
("venom", [3])
("venomd", [1])
("venomous", [2])
("venomously", [1])
("vent", [10])
("ventricle", [1])
("vents", [2])
("venture", [6])
("ventured", [1])
("ventures", [5])
("venturing", [1])
("venue", [1])
("venus", [11])
("venuto", [3])
("ver", [3])
("verba", [2])
("verbal", [1])
("verbosity", [1])
("verdure", [1])
("vere", [3])
("verge", [1])
("verges", [27])
("verier", [2])
("veriest", [3])
("verified", [1])
("verily", [9])
("verity", [4])
("veroles", [1])
("verona", [5])
("verse", [12])
("verses", [14])
("vert", [1])
("very", [347])
("vessel", [20])
("vessels", [2])
("vestal", [1])
("vestals", [1])
("vestments", [1])
("vesture", [1])
("vetch", [1])
("vetches", [1])
("vex", [4])
("vexation", [2])
("vexations", [2])
("vexd", [1])
("vexed", [1])
("vexest", [1])
("vherefore", [1])
("vi", [8])
("via", [5])
("vials", [1])
("viands", [5])
("vicar", [4])
("vice", [29])
("vicegerent", [1])
("viceroys", [1])
("vices", [4])
("vici", [1])
("vicious", [2])
("victor", [2])
("victors", [1])
("victory", [7])
("victual", [1])
("victualld", [1])
("victuals", [1])
("videlicit", [1])
("video", [1])
("videsne", [1])
("vidi", [1])
("vie", [1])
("vied", [1])
("vienna", [9])
("view", [24])
("viewest", [1])
("viewing", [1])
("viewless", [1])
("views", [1])
("viewsout", [1])
("vigilance", [1])
("vigitant", [1])
("vigour", [7])
("vii", [4])
("viii", [2])
("vile", [28])
("vilely", [9])
("vilelyi", [1])
("vill", [10])
("village", [2])
("villain", [95])
("villains", [13])
("villanies", [1])
("villanous", [8])
("villanously", [2])
("villany", [23])
("vincentio", [252])
("vincentios", [1])
("vincetino", [1])
("vincetinos", [1])
("vindicative", [1])
("vine", [2])
("vinegar", [2])
("vines", [1])
("vinewedst", [1])
("vineyard", [5])
("viol", [2])
("viola", [137])
("violate", [2])
("violated", [1])
("violates", [1])
("violation", [2])
("violdegamboys", [1])
("violence", [4])
("violent", [7])
("violenteth", [1])
("violently", [1])
("violet", [2])
("violets", [5])
("viper", [1])
("viperous", [1])
("vipers", [2])
("vir", [1])
("virgin", [19])
("virginal", [1])
("virginalling", [1])
("virginities", [1])
("virginity", [6])
("virginknot", [1])
("virginlike", [1])
("virgins", [4])
("virginviolator", [1])
("virtue", [70])
("virtuehe", [1])
("virtues", [27])
("virtuous", [31])
("virtuously", [1])
("visage", [7])
("visages", [3])
("visible", [2])
("vision", [9])
("visions", [1])
("visit", [27])
("visitation", [9])
("visited", [4])
("visiting", [2])
("visitor", [1])
("visitors", [1])
("visits", [1])
("visor", [6])
("vita", [1])
("vitness", [1])
("vivo", [1])
("vizaments", [1])
("vizard", [5])
("vizarded", [2])
("vizards", [3])
("vloutingstocks", [1])
("vloutingstog", [1])
("vocatur", [1])
("voice", [52])
("voicemany", [1])
("voices", [6])
("void", [4])
("volubility", [1])
("voluble", [3])
("volume", [2])
("volumes", [4])
("voluntarily", [1])
("voluntary", [6])
("vomit", [1])
("vorld", [1])
("votaress", [1])
("votaries", [2])
("votarists", [1])
("votary", [1])
("votre", [1])
("vouch", [2])
("vouched", [1])
("voucher", [1])
("vouches", [1])
("vouchingand", [1])
("vouchsafe", [20])
("vouchsafed", [3])
("vouchsafes", [1])
("vous", [2])
("vow", [25])
("vowd", [6])
("vowed", [1])
("vowels", [1])
("vowfellows", [1])
("vowing", [2])
("vows", [24])
("vox", [1])
("voyage", [13])
("voyages", [2])
("vulcan", [3])
("vulcans", [1])
("vulgar", [5])
("vulgarly", [1])
("vulgaro", [1])
("vulgars", [1])
("vulgarvidelicet", [1])
("vulgo", [1])
("vultures", [1])
("waded", [2])
("waft", [1])
("waftage", [2])
("wafting", [1])
("wafts", [1])
("wag", [8])
("wage", [1])
("wager", [13])
("wagerd", [1])
("wagers", [2])
("wages", [5])
("wagging", [1])
("waggish", [1])
("waggling", [1])
("waggon", [1])
("wags", [1])
("wail", [1])
("waild", [1])
("wails", [1])
("wainropes", [1])
("wainscot", [1])
("waist", [7])
("waista", [1])
("wait", [15])
("waiting", [2])
("waitinggentlewoman", [2])
("waitingwomen", [1])
("waits", [4])
("wake", [14])
("waked", [10])
("waken", [1])
("wakend", [1])
("wakes", [6])
("waking", [7])
("wales", [5])
("walk", [66])
("walkd", [4])
("walked", [3])
("walking", [1])
("walks", [4])
("wall", [6])
